O*NET-SOC_Code,Title,Element_ID,Element_Name,Skill_Importance,Skill_Level,Skill_Strength,Skill_Strength_Normalized,Skill_Importance_Category,Skill_Level_Category
13-1041.04,Government Property Inspectors and Investigators,2.A.2.a,Critical Thinking,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1041.04,Government Property Inspectors and Investigators,2.A.2.b,Active Learning,3.5,3.38,11.83,0.3943333333333333,Medium,Medium
13-1041.04,Government Property Inspectors and Investigators,2.A.2.c,Learning Strategies,3.0,3.12,9.36,0.312,Medium,Medium
13-1041.04,Government Property Inspectors and Investigators,2.A.2.d,Monitoring,3.38,4.12,13.9256,0.46418666666666664,Medium,High
13-1041.06,Coroners,2.A.1.a,Reading Comprehension,4.0,4.5,18.0,0.6,Medium,High
13-1041.06,Coroners,2.A.1.b,Active Listening,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1041.06,Coroners,2.A.1.c,Writing,3.62,4.0,14.48,0.4826666666666667,Medium,Medium
13-1041.06,Coroners,2.A.1.d,Speaking,4.12,4.0,16.48,0.5493333333333333,High,Medium
13-1041.06,Coroners,2.A.1.e,Mathematics,2.62,2.62,6.864400000000001,0.22881333333333337,Medium,Medium
13-1041.06,Coroners,2.A.1.f,Science,3.25,3.75,12.1875,0.40625,Medium,Medium
13-1041.06,Coroners,2.A.2.a,Critical Thinking,4.12,4.0,16.48,0.5493333333333333,High,Medium
13-1041.06,Coroners,2.A.2.b,Active Learning,3.38,3.88,13.1144,0.4371466666666667,Medium,Medium
13-1041.06,Coroners,2.A.2.c,Learning Strategies,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
13-1041.06,Coroners,2.A.2.d,Monitoring,3.25,3.5,11.375,0.37916666666666665,Medium,Medium
13-1041.07,Regulatory Affairs Specialists,2.A.1.a,Reading Comprehension,4.0,4.88,19.52,0.6506666666666666,Medium,High
13-1041.07,Regulatory Affairs Specialists,2.A.1.b,Active Listening,4.0,4.25,17.0,0.5666666666666667,Medium,High
13-1041.07,Regulatory Affairs Specialists,2.A.1.c,Writing,4.0,4.5,18.0,0.6,Medium,High
13-1041.07,Regulatory Affairs Specialists,2.A.1.d,Speaking,4.0,4.5,18.0,0.6,Medium,High
13-1041.07,Regulatory Affairs Specialists,2.A.1.e,Mathematics,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
13-1041.07,Regulatory Affairs Specialists,2.A.1.f,Science,1.38,0.38,0.5244,0.01748,Low,Low
13-1041.07,Regulatory Affairs Specialists,2.A.2.a,Critical Thinking,4.0,4.62,18.48,0.616,Medium,High
13-1041.07,Regulatory Affairs Specialists,2.A.2.b,Active Learning,3.75,4.12,15.450000000000001,0.515,Medium,High
13-1041.07,Regulatory Affairs Specialists,2.A.2.c,Learning Strategies,3.0,3.0,9.0,0.3,Medium,Medium
13-1041.07,Regulatory Affairs Specialists,2.A.2.d,Monitoring,3.25,3.75,12.1875,0.40625,Medium,Medium
13-1041.08,Customs Brokers,2.A.1.a,Reading Comprehension,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1041.08,Customs Brokers,2.A.1.b,Active Listening,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1041.08,Customs Brokers,2.A.1.c,Writing,3.75,4.0,15.0,0.5,Medium,Medium
13-1041.08,Customs Brokers,2.A.1.d,Speaking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1041.08,Customs Brokers,2.A.1.e,Mathematics,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
13-1041.08,Customs Brokers,2.A.1.f,Science,1.12,0.12,0.13440000000000002,0.0044800000000000005,Low,Low
13-1041.08,Customs Brokers,2.A.2.a,Critical Thinking,3.75,3.88,14.549999999999999,0.485,Medium,Medium
13-1041.08,Customs Brokers,2.A.2.b,Active Learning,3.25,3.5,11.375,0.37916666666666665,Medium,Medium
13-1041.08,Customs Brokers,2.A.2.c,Learning Strategies,3.0,3.0,9.0,0.3,Medium,Medium
13-1041.08,Customs Brokers,2.A.2.d,Monitoring,3.12,3.5,10.92,0.364,Medium,Medium
13-1051.00,Cost Estimators,2.A.1.a,Reading Comprehension,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1051.00,Cost Estimators,2.A.1.b,Active Listening,3.75,4.0,15.0,0.5,Medium,Medium
13-1051.00,Cost Estimators,2.A.1.c,Writing,3.5,4.0,14.0,0.4666666666666667,Medium,Medium
13-1051.00,Cost Estimators,2.A.1.d,Speaking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1051.00,Cost Estimators,2.A.1.e,Mathematics,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1051.00,Cost Estimators,2.A.1.f,Science,1.38,0.38,0.5244,0.01748,Low,Low
13-1051.00,Cost Estimators,2.A.2.a,Critical Thinking,3.75,4.12,15.450000000000001,0.515,Medium,High
13-1051.00,Cost Estimators,2.A.2.b,Active Learning,3.25,3.88,12.61,0.42033333333333334,Medium,Medium
13-1051.00,Cost Estimators,2.A.2.c,Learning Strategies,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
13-1051.00,Cost Estimators,2.A.2.d,Monitoring,3.0,3.25,9.75,0.325,Medium,Medium
13-1071.00,Human Resources Specialists,2.A.1.a,Reading Comprehension,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1071.00,Human Resources Specialists,2.A.1.b,Active Listening,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1071.00,Human Resources Specialists,2.A.1.c,Writing,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1071.00,Human Resources Specialists,2.A.1.d,Speaking,4.12,4.0,16.48,0.5493333333333333,High,Medium
13-1071.00,Human Resources Specialists,2.A.1.e,Mathematics,2.0,2.0,4.0,0.13333333333333333,Low,Low
13-1071.00,Human Resources Specialists,2.A.1.f,Science,1.12,0.12,0.13440000000000002,0.0044800000000000005,Low,Low
13-1071.00,Human Resources Specialists,2.A.2.a,Critical Thinking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1071.00,Human Resources Specialists,2.A.2.b,Active Learning,3.25,3.38,10.985,0.36616666666666664,Medium,Medium
13-1071.00,Human Resources Specialists,2.A.2.c,Learning Strategies,3.0,3.25,9.75,0.325,Medium,Medium
13-1071.00,Human Resources Specialists,2.A.2.d,Monitoring,3.0,3.75,11.25,0.375,Medium,Medium
13-1074.00,Farm Labor Contractors,2.A.1.a,Reading Comprehension,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
13-1074.00,Farm Labor Contractors,2.A.1.b,Active Listening,3.12,2.88,8.9856,0.29952,Medium,Medium
13-1074.00,Farm Labor Contractors,2.A.1.c,Writing,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
13-1074.00,Farm Labor Contractors,2.A.1.d,Speaking,3.38,3.38,11.424399999999999,0.3808133333333333,Medium,Medium
13-1074.00,Farm Labor Contractors,2.A.1.e,Mathematics,2.0,2.0,4.0,0.13333333333333333,Low,Low
13-1074.00,Farm Labor Contractors,2.A.1.f,Science,1.12,0.12,0.13440000000000002,0.0044800000000000005,Low,Low
13-1074.00,Farm Labor Contractors,2.A.2.a,Critical Thinking,3.0,3.0,9.0,0.3,Medium,Medium
13-1074.00,Farm Labor Contractors,2.A.2.b,Active Learning,2.5,2.38,5.949999999999999,0.1983333333333333,Medium,Medium
13-1074.00,Farm Labor Contractors,2.A.2.c,Learning Strategies,2.38,2.25,5.3549999999999995,0.1785,Medium,Medium
13-1074.00,Farm Labor Contractors,2.A.2.d,Monitoring,3.0,2.88,8.64,0.28800000000000003,Medium,Medium
13-1075.00,Labor Relations Specialists,2.A.1.a,Reading Comprehension,4.0,4.25,17.0,0.5666666666666667,Medium,High
13-1075.00,Labor Relations Specialists,2.A.1.b,Active Listening,4.38,4.5,19.71,0.657,High,High
13-1075.00,Labor Relations Specialists,2.A.1.c,Writing,4.0,4.5,18.0,0.6,Medium,High
13-1075.00,Labor Relations Specialists,2.A.1.d,Speaking,4.25,4.75,20.1875,0.6729166666666667,High,High
13-1075.00,Labor Relations Specialists,2.A.1.e,Mathematics,2.38,2.62,6.2356,0.20785333333333333,Medium,Medium
13-1075.00,Labor Relations Specialists,2.A.1.f,Science,1.0,0.0,0.0,0.0,Low,Low
13-1075.00,Labor Relations Specialists,2.A.2.a,Critical Thinking,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1075.00,Labor Relations Specialists,2.A.2.b,Active Learning,3.5,3.88,13.58,0.45266666666666666,Medium,Medium
13-1075.00,Labor Relations Specialists,2.A.2.c,Learning Strategies,3.0,3.12,9.36,0.312,Medium,Medium
13-1075.00,Labor Relations Specialists,2.A.2.d,Monitoring,3.38,3.88,13.1144,0.4371466666666667,Medium,Medium
13-1081.00,Logisticians,2.A.1.a,Reading Comprehension,3.88,4.12,15.9856,0.5328533333333333,Medium,High
13-1081.00,Logisticians,2.A.1.b,Active Listening,3.88,4.12,15.9856,0.5328533333333333,Medium,High
13-1081.00,Logisticians,2.A.1.c,Writing,3.38,3.75,12.674999999999999,0.4225,Medium,Medium
13-1081.00,Logisticians,2.A.1.d,Speaking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1081.00,Logisticians,2.A.1.e,Mathematics,3.0,3.38,10.14,0.338,Medium,Medium
13-1081.00,Logisticians,2.A.1.f,Science,1.75,0.88,1.54,0.051333333333333335,Low,Low
13-1081.00,Logisticians,2.A.2.a,Critical Thinking,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1081.00,Logisticians,2.A.2.b,Active Learning,3.5,3.5,12.25,0.4083333333333333,Medium,Medium
13-1081.00,Logisticians,2.A.2.c,Learning Strategies,3.0,3.5,10.5,0.35,Medium,Medium
13-1081.00,Logisticians,2.A.2.d,Monitoring,3.88,4.62,17.9256,0.5975199999999999,Medium,High
13-1081.01,Logistics Engineers,2.A.1.a,Reading Comprehension,4.0,4.5,18.0,0.6,Medium,High
13-1081.01,Logistics Engineers,2.A.1.b,Active Listening,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1081.01,Logistics Engineers,2.A.1.c,Writing,4.12,4.12,16.9744,0.5658133333333333,High,High
13-1081.01,Logistics Engineers,2.A.1.d,Speaking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1081.01,Logistics Engineers,2.A.1.e,Mathematics,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1081.01,Logistics Engineers,2.A.1.f,Science,2.62,2.75,7.205,0.24016666666666667,Medium,Medium
13-1081.01,Logistics Engineers,2.A.2.a,Critical Thinking,3.88,4.5,17.46,0.5820000000000001,Medium,High
13-1081.01,Logistics Engineers,2.A.2.b,Active Learning,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1081.01,Logistics Engineers,2.A.2.c,Learning Strategies,3.12,3.5,10.92,0.364,Medium,Medium
13-1081.01,Logistics Engineers,2.A.2.d,Monitoring,3.38,3.88,13.1144,0.4371466666666667,Medium,Medium
13-1081.02,Logistics Analysts,2.A.1.a,Reading Comprehension,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1081.02,Logistics Analysts,2.A.1.b,Active Listening,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1081.02,Logistics Analysts,2.A.1.c,Writing,3.38,4.0,13.52,0.45066666666666666,Medium,Medium
13-1081.02,Logistics Analysts,2.A.1.d,Speaking,3.75,3.38,12.674999999999999,0.4225,Medium,Medium
13-1081.02,Logistics Analysts,2.A.1.e,Mathematics,3.0,3.75,11.25,0.375,Medium,Medium
13-1081.02,Logistics Analysts,2.A.1.f,Science,1.75,0.75,1.3125,0.04375,Low,Low
13-1081.02,Logistics Analysts,2.A.2.a,Critical Thinking,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1081.02,Logistics Analysts,2.A.2.b,Active Learning,3.12,3.75,11.700000000000001,0.39,Medium,Medium
13-1081.02,Logistics Analysts,2.A.2.c,Learning Strategies,2.75,3.0,8.25,0.275,Medium,Medium
13-1081.02,Logistics Analysts,2.A.2.d,Monitoring,3.75,4.0,15.0,0.5,Medium,Medium
13-1082.00,Project Management Specialists,2.A.1.a,Reading Comprehension,3.5,3.88,13.58,0.45266666666666666,Medium,Medium
13-1082.00,Project Management Specialists,2.A.1.b,Active Listening,3.75,4.0,15.0,0.5,Medium,Medium
13-1082.00,Project Management Specialists,2.A.1.c,Writing,3.62,3.75,13.575000000000001,0.4525,Medium,Medium
13-1082.00,Project Management Specialists,2.A.1.d,Speaking,3.5,3.75,13.125,0.4375,Medium,Medium
13-1082.00,Project Management Specialists,2.A.1.e,Mathematics,2.75,2.75,7.5625,0.2520833333333333,Medium,Medium
13-1082.00,Project Management Specialists,2.A.1.f,Science,1.38,0.62,0.8555999999999999,0.028519999999999997,Low,Low
13-1082.00,Project Management Specialists,2.A.2.a,Critical Thinking,3.75,3.75,14.0625,0.46875,Medium,Medium
13-1082.00,Project Management Specialists,2.A.2.b,Active Learning,3.5,3.62,12.67,0.42233333333333334,Medium,Medium
13-1082.00,Project Management Specialists,2.A.2.c,Learning Strategies,3.0,3.25,9.75,0.325,Medium,Medium
13-1082.00,Project Management Specialists,2.A.2.d,Monitoring,3.62,3.75,13.575000000000001,0.4525,Medium,Medium
13-1111.00,Management Analysts,2.A.1.a,Reading Comprehension,4.12,4.12,16.9744,0.5658133333333333,High,High
13-1111.00,Management Analysts,2.A.1.b,Active Listening,4.12,4.12,16.9744,0.5658133333333333,High,High
13-1111.00,Management Analysts,2.A.1.c,Writing,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1111.00,Management Analysts,2.A.1.d,Speaking,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1111.00,Management Analysts,2.A.1.e,Mathematics,3.0,3.25,9.75,0.325,Medium,Medium
13-1111.00,Management Analysts,2.A.1.f,Science,1.88,1.75,3.29,0.10966666666666666,Low,Low
13-1111.00,Management Analysts,2.A.2.a,Critical Thinking,4.12,4.12,16.9744,0.5658133333333333,High,High
13-1111.00,Management Analysts,2.A.2.b,Active Learning,3.25,3.88,12.61,0.42033333333333334,Medium,Medium
13-1111.00,Management Analysts,2.A.2.c,Learning Strategies,3.0,3.75,11.25,0.375,Medium,Medium
13-1111.00,Management Analysts,2.A.2.d,Monitoring,3.88,4.12,15.9856,0.5328533333333333,Medium,High
13-1121.00,"Meeting, Convention, and Event Planners",2.A.1.a,Reading Comprehension,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1121.00,"Meeting, Convention, and Event Planners",2.A.1.b,Active Listening,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1121.00,"Meeting, Convention, and Event Planners",2.A.1.c,Writing,3.5,3.62,12.67,0.42233333333333334,Medium,Medium
13-1121.00,"Meeting, Convention, and Event Planners",2.A.1.d,Speaking,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1121.00,"Meeting, Convention, and Event Planners",2.A.1.e,Mathematics,2.5,2.5,6.25,0.20833333333333334,Medium,Medium
13-1121.00,"Meeting, Convention, and Event Planners",2.A.1.f,Science,1.25,0.25,0.3125,0.010416666666666666,Low,Low
13-1121.00,"Meeting, Convention, and Event Planners",2.A.2.a,Critical Thinking,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
13-1121.00,"Meeting, Convention, and Event Planners",2.A.2.b,Active Learning,3.38,3.12,10.5456,0.35152,Medium,Medium
13-1121.00,"Meeting, Convention, and Event Planners",2.A.2.c,Learning Strategies,2.38,2.88,6.854399999999999,0.22847999999999996,Medium,Medium
13-1121.00,"Meeting, Convention, and Event Planners",2.A.2.d,Monitoring,3.5,3.75,13.125,0.4375,Medium,Medium
13-1131.00,Fundraisers,2.A.1.a,Reading Comprehension,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1131.00,Fundraisers,2.A.1.b,Active Listening,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1131.00,Fundraisers,2.A.1.c,Writing,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1131.00,Fundraisers,2.A.1.d,Speaking,4.12,4.38,18.0456,0.60152,High,High
13-1131.00,Fundraisers,2.A.1.e,Mathematics,3.0,3.0,9.0,0.3,Medium,Medium
13-1131.00,Fundraisers,2.A.1.f,Science,1.38,0.38,0.5244,0.01748,Low,Low
13-1131.00,Fundraisers,2.A.2.a,Critical Thinking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1131.00,Fundraisers,2.A.2.b,Active Learning,3.25,3.5,11.375,0.37916666666666665,Medium,Medium
13-1131.00,Fundraisers,2.A.2.c,Learning Strategies,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
13-1131.00,Fundraisers,2.A.2.d,Monitoring,3.12,3.5,10.92,0.364,Medium,Medium
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.A.1.a,Reading Comprehension,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.A.1.b,Active Listening,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.A.1.c,Writing,3.38,3.88,13.1144,0.4371466666666667,Medium,Medium
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.A.1.d,Speaking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.A.1.e,Mathematics,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.A.1.f,Science,1.88,1.38,2.5944,0.08647999999999999,Low,Low
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.A.2.a,Critical Thinking,3.75,3.88,14.549999999999999,0.485,Medium,Medium
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.A.2.b,Active Learning,3.38,3.75,12.674999999999999,0.4225,Medium,Medium
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.A.2.c,Learning Strategies,2.88,3.38,9.734399999999999,0.32448,Medium,Medium
13-1141.00,"Compensation, Benefits, and Job Analysis Specialists",2.A.2.d,Monitoring,3.12,3.5,10.92,0.364,Medium,Medium
13-1151.00,Training and Development Specialists,2.A.1.a,Reading Comprehension,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1151.00,Training and Development Specialists,2.A.1.b,Active Listening,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1151.00,Training and Development Specialists,2.A.1.c,Writing,3.88,4.12,15.9856,0.5328533333333333,Medium,High
13-1151.00,Training and Development Specialists,2.A.1.d,Speaking,4.38,4.25,18.615,0.6204999999999999,High,High
13-1151.00,Training and Development Specialists,2.A.1.e,Mathematics,2.38,2.5,5.949999999999999,0.1983333333333333,Medium,Medium
13-1151.00,Training and Development Specialists,2.A.1.f,Science,1.62,1.12,1.8144000000000002,0.060480000000000006,Low,Low
13-1151.00,Training and Development Specialists,2.A.2.a,Critical Thinking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1151.00,Training and Development Specialists,2.A.2.b,Active Learning,3.88,3.88,15.0544,0.5018133333333333,Medium,Medium
13-1151.00,Training and Development Specialists,2.A.2.c,Learning Strategies,4.12,5.0,20.6,0.6866666666666668,High,High
13-1151.00,Training and Development Specialists,2.A.2.d,Monitoring,3.88,4.12,15.9856,0.5328533333333333,Medium,High
13-1161.00,Market Research Analysts and Marketing Specialists,2.A.1.a,Reading Comprehension,4.0,4.75,19.0,0.6333333333333333,Medium,High
13-1161.00,Market Research Analysts and Marketing Specialists,2.A.1.b,Active Listening,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1161.00,Market Research Analysts and Marketing Specialists,2.A.1.c,Writing,4.0,4.12,16.48,0.5493333333333333,Medium,High
13-1161.00,Market Research Analysts and Marketing Specialists,2.A.1.d,Speaking,3.88,4.0,15.52,0.5173333333333333,Medium,Medium
13-1161.00,Market Research Analysts and Marketing Specialists,2.A.1.e,Mathematics,3.12,3.12,9.7344,0.32448000000000005,Medium,Medium
13-1161.00,Market Research Analysts and Marketing Specialists,2.A.1.f,Science,2.0,2.0,4.0,0.13333333333333333,Low,Low
13-1161.00,Market Research Analysts and Marketing Specialists,2.A.2.a,Critical Thinking,4.0,4.0,16.0,0.5333333333333333,Medium,Medium
13-1161.00,Market Research Analysts and Marketing Specialists,2.A.2.b,Active Learning,3.75,3.75,14.0625,0.46875,Medium,Medium
13-1161.00,Market Research Analysts and Marketing Specialists,2.A.2.c,Learning Strategies,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
13-1161.00,Market Research Analysts and Marketing Specialists,2.A.2.d,Monitoring,3.12,3.75,11.700000000000001,0.39,Medium,Medium
13-1161.01,Search Marketing Strategists,2.A.1.a,Reading Comprehension,3.88,4.12,15.9856,0.5328533333333333,Medium,High
13-1161.01,Search Marketing Strategists,2.A.1.b,Active Listening,3.75,4.0,15.0,0.5,Medium,Medium
13-1161.01,Search Marketing Strategists,2.A.1.c,Writing,3.5,3.75,13.125,0.4375,Medium,Medium
13-1161.01,Search Marketing Strategists,2.A.1.d,Speaking,3.62,3.75,13.575000000000001,0.4525,Medium,Medium
13-1161.01,Search Marketing Strategists,2.A.1.e,Mathematics,2.75,2.88,7.92,0.264,Medium,Medium
13-1161.01,Search Marketing Strategists,2.A.1.f,Science,1.25,0.25,0.3125,0.010416666666666666,Low,Low
13-1161.01,Search Marketing Strategists,2.A.2.a,Critical Thinking,3.75,3.88,14.549999999999999,0.485,Medium,Medium
13-1161.01,Search Marketing Strategists,2.A.2.b,Active Learning,3.75,3.88,14.549999999999999,0.485,Medium,Medium
13-1161.01,Search Marketing Strategists,2.A.2.c,Learning Strategies,2.88,3.0,8.64,0.28800000000000003,Medium,Medium
13-1161.01,Search Marketing Strategists,2.A.2.d,Monitoring,3.38,3.75,12.674999999999999,0.4225,Medium,Medium
13-1199.04,Business Continuity Planners,2.A.1.a,Reading Comprehension,4.0,4.25,17.0,0.5666666666666667,Medium,High
13-1199.04,Business Continuity Planners,2.A.1.b,Active Listening,4.12,4.12,16.9744,0.5658133333333333,High,High
13-1199.04,Business Continuity Planners,2.A.1.c,Writing,4.0,4.38,17.52,0.584,Medium,High
13-1199.04,Business Continuity Planners,2.A.1.d,Speaking,4.0,4.12,16.48,0.5493333333333333,Medium,High
